1644192000000,3062.49000000,3189.44000000,2994.94000000,3142.88000000,14419.04910000,1644278399999,44775575.83846500,21401,5701.69310000,17696986.48665100,0
1644278400000,3143.14000000,3234.92000000,3028.00000000,3118.26000000,13380.92760000,1644364799999,41622882.14418000,19977,4170.78000000,12955875.32166700,0
1644364800000,3119.88000000,3272.58000000,3055.75000000,3246.59000000,18359.51230000,1644451199999,58508657.54106400,24438,7004.53680000,22315906.63000600,0
1644451200000,3248.36000000,3285.00000000,3060.00000000,3073.81000000,14969.74620000,1644537599999,47679979.02538800,23641,6148.54110000,19533344.82646100,0
1644537600000,3075.27000000,3140.44000000,2878.73000000,2929.84000000,14896.43250000,1644623999999,44887705.71632700,23871,6669.55460000,20082854.52336900,0
1644624000000,2926.80000000,2985.71000000,2858.69000000,2918.93000000,7605.23950000,1644710399999,22128815.46016400,11129,3544.29630000,10295495.33317600,0
1644710400000,2919.61000000,2954.92000000,2837.02000000,2870.93000000,6946.62250000,1644796799999,20147522.98165300,9071,3426.21300000,9954984.17581900,0
1644796800000,2877.16000000,2967.25000000,2832.73000000,2929.07000000,12324.22400000,1644883199999,35775646.81422200,15764,6749.17010000,19614974.12213400,0
1644883200000,2935.29000000,3197.95000000,2913.72000000,3184.93000000,12567.62870000,1644969599999,38814000.24379800,18937,4737.15740000,14636164.90113100,0
1644969600000,3187.19000000,3189.99000000,3045.29000000,3124.96000000,12585.77520000,1645055999999,39212809.58694900,17260,8733.02450000,27158150.60726900,0
1645056000000,3125.24000000,3161.78000000,2854.12000000,2895.14000000,10047.50680000,1645142399999,30235959.33535200,16743,4532.29620000,13568413.15100700,0
1645142400000,2892.61000000,2945.52000000,2752.34000000,2781.11000000,9167.26970000,1645228799999,25996910.34184900,16001,3918.37770000,11115032.38621100,0
1645228800000,2779.91000000,2830.57000000,2696.32000000,2765.75000000,6862.55350000,1645315199999,18890458.83618900,9686,3184.71540000,8754119.69485600,0
1645315200000,2760.56000000,2763.22000000,2576.36000000,2620.38000000,8816.06080000,1645401599999,23370319.38720800,13708,4379.48530000,11619283.76958000,0
1645401600000,2623.14000000,2762.03000000,2560.00000000,2568.08000000,13822.10460000,1645487999999,36710896.12567200,21151,5510.54610000,14687280.25953800,0
1645488000000,2574.27000000,2666.38000000,2500.02000000,2639.31000000,12550.76910000,1645574399999,32346708.83104400,18253,5647.49760000,14533046.77285600,0
1645574400000,2639.21000000,2754.85000000,2577.00000000,2580.17000000,13731.34680000,1645660799999,36813645.56013900,19952,5617.02840000,14987416.02160500,0
1645660800000,2579.42000000,2738.02000000,2301.89000000,2600.10000000,34176.08100000,1645747199999,83046520.52787300,52592,15473.46430000,37589403.04770900,0
1645747200000,2596.51000000,2836.70000000,2573.06000000,2766.88000000,12099.35210000,1645833599999,32589355.91013300,22449,5862.23800000,15816910.03460000,0
1645833600000,2769.03000000,2880.00000000,2715.01000000,2778.95000000,6507.57830000,1645919999999,18194108.49461200,15534,3031.55240000,8483911.29597100,0
1645920000000,2781.34000000,2837.49000000,2560.04000000,2615.43000000,8604.92660000,1646006399999,23314206.22073200,22205,4337.90210000,11760761.82709400,0
1646006400000,2615.43000000,2950.00000000,2567.57000000,2921.81000000,12635.61850000,1646092799999,34842262.55451400,26179,6447.17610000,17844740.18763700,0
1646092800000,2924.20000000,3038.37000000,2855.03000000,2976.59000000,15864.90530000,1646179199999,46724970.71336600,27901,8153.08100000,24006591.98894200,0
1646179200000,2978.89000000,3044.32000000,2914.89000000,2950.14000000,9008.94270000,1646265599999,26840718.40793600,24795,4433.12660000,13203686.45502100,0
1646265600000,2947.49000000,2972.01000000,2783.12000000,2831.73000000,10397.02190000,1646351999999,29626312.17034100,16879,4683.44940000,13382869.45181300,0
1646352000000,2833.71000000,2835.98000000,2573.23000000,2622.61000000,7881.79530000,1646438399999,21270337.83213400,18641,3910.19430000,10548329.00431700,0
1646438400000,2621.80000000,2686.87000000,2590.19000000,2666.27000000,2893.92020000,1646524799999,7637808.59124000,8527,1585.46830000,4182558.83835600,0
1646524800000,2665.30000000,2676.25000000,2532.05000000,2550.39000000,5340.12900000,1646611199999,13990868.51115300,12027,2931.98550000,7689784.11989800,0
1646611200000,2551.15000000,2649.11000000,2445.00000000,2493.01000000,10074.03310000,1646697599999,25518210.38220000,19757,5062.55580000,12838964.41688500,0
1646697600000,2492.09000000,2624.72000000,2480.61000000,2576.80000000,10492.28770000,1646783999999,26857470.73464600,20105,5903.73580000,15101621.93994300,0
1646784000000,2576.17000000,2775.00000000,2568.29000000,2728.39000000,11343.10460000,1646870399999,30721319.67336800,19482,6024.81840000,16295314.05682400,0
1646870400000,2728.15000000,2733.17000000,2554.26000000,2607.45000000,11469.49140000,1646956799999,29875326.34643500,19722,4283.96260000,11190295.97538700,0
1646956800000,2608.61000000,2678.56000000,2523.81000000,2556.73000000,8666.62930000,1647043199999,22372128.87614500,18295,4417.24210000,11387530.92008100,0
1647043200000,2557.46000000,2615.23000000,2553.98000000,2567.93000000,3286.44340000,1647129599999,8500967.93932400,7353,1431.30110000,3705004.70725500,0
1647129600000,2568.88000000,2602.66000000,2492.48000000,2515.84000000,4048.53070000,1647215999999,10366861.13920800,9661,2058.08990000,5281740.46604000,0
1647216000000,2515.65000000,2609.58000000,2498.69000000,2591.99000000,10314.14940000,1647302399999,26282075.13707600,18198,3847.56840000,9851366.18737600,0
1647302400000,2589.95000000,2669.09000000,2508.22000000,2618.39000000,22501.72380000,1647388799999,58278283.13544700,45271,15051.33270000,39018516.56562700,0
1647388800000,2618.30000000,2790.00000000,2603.67000000,2773.62000000,19946.49620000,1647475199999,53578928.90208700,45557,6675.17470000,17927353.89767600,0
1647475200000,2773.63000000,2838.58000000,2747.87000000,2813.34000000,12857.52940000,1647561599999,35798360.99602900,34898,6699.39950000,18630859.61007500,0
1647561600000,2812.61000000,2986.05000000,2768.21000000,2940.90000000,11234.35240000,1647647999999,32374766.16490800,40802,5389.15710000,15528310.90507200,0
1647648000000,2939.61000000,2987.50000000,2895.32000000,2953.44000000,4896.25720000,1647734399999,14443717.53179400,24687,2543.20040000,7500119.29427100,0
1647734400000,2950.78000000,2965.57000000,2819.80000000,2863.70000000,5034.63350000,1647820799999,14511361.04202700,14538,2120.31710000,6125480.91770200,0
1647820800000,2864.26000000,2961.50000000,2832.07000000,2891.37000000,7841.45720000,1647907199999,22817342.52287500,18629,3441.41890000,10010569.80253100,0
1647907200000,2890.51000000,3053.42000000,2888.28000000,2970.81000000,10796.92610000,1647993599999,32380255.84014900,27555,5093.23340000,15254020.35983300,0
1647993600000,2968.91000000,3045.76000000,2920.52000000,3035.86000000,9866.60580000,1648079999999,29323919.75398400,28100,5660.41690000,16807379.13571800,0
1648080000000,3037.33000000,3131.75000000,3003.93000000,3111.45000000,9019.08070000,1648166399999,27693155.14964900,29691,4216.36330000,12940297.59985500,0
1648166400000,3112.15000000,3194.63000000,3077.05000000,3103.34000000,7948.63360000,1648252799999,24933884.35161500,25370,4021.75040000,12625722.50343900,0
1648252800000,3103.77000000,3154.24000000,3086.19000000,3146.85000000,2783.70830000,1648339199999,8698128.11957700,13379,1551.54050000,4847171.75484900,0
1648339200000,3146.22000000,3300.00000000,3127.82000000,3296.60000000,7595.18000000,1648425599999,24460566.54418500,28958,3582.79730000,11530625.66296900,0
1648425600000,3296.84000000,3432.32000000,3276.77000000,3330.52000000,12825.65840000,1648511999999,43046406.64895800,38662,5975.95310000,20074243.09027500,0
1648512000000,3334.14000000,3483.19000000,3331.49000000,3401.71000000,18288.30100000,1648598399999,62429741.04411600,42431,9539.13410000,32541180.41063000,0
1648598400000,3401.44000000,3447.83000000,3334.00000000,3386.28000000,6488.90160000,1648684799999,21997336.31244800,27314,3046.00710000,10324392.79436900,0
1648684800000,3386.82000000,3445.97000000,3262.38000000,3282.45000000,10415.63280000,1648771199999,34892699.86403000,29967,4701.87460000,15786846.70201100,0
1648771200000,3283.52000000,3489.00000000,3211.55000000,3455.94000000,14317.37210000,1648857599999,47871974.60182300,42178,7436.60930000,24871958.16338000,0
1648857600000,3455.86000000,3533.02000000,3434.04000000,3444.60000000,14619.29840000,1648943999999,50899181.23397100,37849,6112.71380000,21264800.91143900,0
1648944000000,3445.14000000,3588.78000000,3414.07000000,3522.04000000,8757.55210000,1649030399999,30630263.45971400,30932,4002.30780000,13991707.81717200,0
1649030400000,3522.85000000,3547.82000000,3409.73000000,3520.72000000,14223.44080000,1649116799999,49419681.96146600,39868,6336.89380000,21981703.71469300,0
1649116800000,3520.18000000,3555.49000000,3398.11000000,3406.93000000,17456.16770000,1649203199999,60564472.95455100,43530,6753.60360000,23478626.56918400,0
1649203200000,3407.00000000,3407.00000000,3163.20000000,3168.68000000,33626.24070000,1649289599999,110740923.03523200,69705,12071.83880000,39674110.08545900,0
1649289600000,3167.76000000,3268.76000000,3143.83000000,3228.19000000,21237.23300000,1649375999999,68040370.60800700,50823,8832.39940000,28336674.09487400,0
1649376000000,3227.16000000,3315.47000000,3173.83000000,3194.84000000,12186.46820000,1649462399999,39716313.40577500,40952,5615.99560000,18283916.39164000,0
1649462400000,3192.75000000,3269.29000000,3182.05000000,3259.12000000,5124.61520000,1649548799999,16493621.81757000,22665,2631.74670000,8471291.31507200,0
1649548800000,3259.84000000,3314.49000000,3192.05000000,3203.40000000,5650.93070000,1649635199999,18394528.77666100,22320,3018.35160000,9826285.05881100,0
1649635200000,3203.46000000,3214.13000000,2950.00000000,2978.70000000,22341.53900000,1649721599999,68321775.16441100,54247,8865.94700000,27110467.23744900,0
1649721600000,2979.96000000,3099.00000000,2941.79000000,3027.75000000,17307.68360000,1649807999999,52252732.42107900,44860,8466.47140000,25549437.47272200,0
1649808000000,3028.12000000,3130.85000000,2998.02000000,3116.95000000,11289.91970000,1649894399999,34625333.99774400,36203,5394.51240000,16545003.32090400,0
1649894400000,3118.63000000,3145.56000000,2976.09000000,3022.29000000,9609.04060000,1649980799999,29352690.52558800,26711,5443.84630000,16603494.41996800,0
1649980800000,3021.90000000,3065.03000000,2992.61000000,3041.87000000,9013.69260000,1650067199999,27275738.59999600,24285,5537.69280000,16754278.01251800,0
1650067200000,3040.77000000,3086.80000000,3010.62000000,3060.01000000,6018.49720000,1650153599999,18292365.34433400,21460,3092.74070000,9399533.73482900,0
1650153600000,3061.00000000,3083.26000000,2983.30000000,2988.29000000,8894.08560000,1650239999999,27100530.37307100,27587,4403.28150000,13424199.09975100,0
1650240000000,2988.24000000,3069.50000000,2884.53000000,3056.31000000,20131.63240000,1650326399999,59416656.54449500,49131,9353.06810000,27630041.48602200,0
1650326400000,3056.17000000,3130.97000000,3030.00000000,3102.08000000,12697.48420000,1650412799999,39052067.95800400,39399,6571.85570000,20209158.79467800,0
1650412800000,3102.08000000,3167.20000000,3035.36000000,3077.05000000,14770.63900000,1650499199999,45710665.22997400,43209,7600.56020000,23520747.52198800,0
1650499200000,3076.79000000,3181.14000000,2943.10000000,2983.75000000,14608.64880000,1650585599999,45088547.74988100,44180,7717.42980000,23816233.92940000,0
1650585600000,2983.94000000,3033.42000000,2932.56000000,2962.12000000,14458.18340000,1650671999999,43153519.83017900,42914,7655.21060000,22856086.88808000,0
1650672000000,2962.60000000,2978.79000000,2916.00000000,2932.70000000,7269.61810000,1650758399999,21486070.40907800,26102,3285.89820000,9714118.79456900,0
1650758400000,2933.38000000,2967.49000000,2913.10000000,2921.74000000,9253.83220000,1650844799999,27220398.88831800,32854,4333.42620000,12745614.13683500,0
1650844800000,2921.60000000,3026.02000000,2793.36000000,3006.98000000,20497.23820000,1650931199999,59111736.16421500,54238,10241.15540000,29533586.74822300,0
1650931200000,3007.22000000,3039.17000000,2766.99000000,2809.46000000,15832.07450000,1651017599999,46249869.00772200,45157,8422.51920000,24526137.72004300,0
1651017600000,2809.04000000,2919.72000000,2794.63000000,2889.33000000,14392.86320000,1651103999999,41266156.38589800,42878,6586.96370000,18875893.69748400,0
1651104000000,2889.02000000,2979.84000000,2854.67000000,2937.11000000,14360.22200000,1651190399999,41874605.41869100,42872,7185.53500000,20973674.70988000,0
1651190400000,2937.18000000,2946.71000000,2776.34000000,2817.22000000,15204.22950000,1651276799999,43483370.74455800,41986,8817.36540000,25197091.93911800,0
1651276800000,2816.77000000,2847.61000000,2715.93000000,2728.01000000,9256.01350000,1651363199999,25967696.75974100,29693,4832.09440000,13560536.45202700,0
1651363200000,2726.48000000,2848.67000000,2715.91000000,2825.70000000,11172.36310000,1651449599999,31071501.72942000,37328,6003.46620000,16696953.58699000,0
1651449600000,2824.81000000,2882.35000000,2773.98000000,2855.54000000,15560.94920000,1651535999999,44080870.78891400,46909,6967.55250000,19707102.15574500,0
1651536000000,2856.55000000,2861.20000000,2755.04000000,2781.10000000,12539.99720000,1651622399999,35347454.96905000,39466,6397.30610000,18028100.16530400,0
1651622400000,2781.31000000,2965.60000000,2771.02000000,2940.48000000,13994.52080000,1651708799999,40025502.66831900,45226,7343.08700000,21010652.20077000,0
1651708800000,2940.36000000,2954.10000000,2688.36000000,2747.55000000,18189.91640000,1651795199999,50992486.11989900,50806,7878.02790000,22171466.06345000,0
1651795200000,2747.73000000,2758.50000000,2634.00000000,2692.36000000,17317.75120000,1651881599999,46768173.55658900,51797,8199.77400000,22153554.38608100,0
1651881600000,2692.44000000,2703.24000000,2588.00000000,2634.64000000,12560.08370000,1651967999999,33508903.64511500,34216,6028.17480000,16098097.62024700,0
1651968000000,2634.78000000,2641.18000000,2484.31000000,2518.72000000,21039.72060000,1652054399999,53588975.13722500,53754,9963.86620000,25376203.56990700,0
1652054400000,2519.24000000,2529.79000000,2211.00000000,2231.64000000,34871.15840000,1652140799999,82034137.65578500,81418,14989.33680000,35478205.93258700,0
1652140800000,2227.69000000,2456.69000000,2200.00000000,2341.83000000,35579.01680000,1652227199999,83980854.38705600,98341,18367.84160000,43352014.19027800,0
1652227200000,2340.71000000,2451.69000000,2000.00000000,2076.37000000,51039.73430000,1652313599999,115542029.49954280,174548,21562.82750000,48909934.86398600,0
1652313600000,2074.41000000,2185.11000000,1625.75000000,1953.18000000,88936.10470000,1652399999999,169208917.68861960,259186,41216.35440000,78815392.03069700,0
1652400000000,1953.91000000,2147.82000000,1935.02000000,2006.54000000,51787.96790000,1652486399999,107467670.15783500,105890,24214.86280000,50305637.38727900,0
1652486400000,2007.11000000,2066.09000000,1947.24000000,2053.41000000,26134.46610000,1652572799999,52499291.24884000,57692,12418.18310000,24972113.50782600,0
1652572800000,2053.39000000,2163.00000000,1997.84000000,2143.52000000,21376.13350000,1652659199999,44235449.21155500,50376,10598.99190000,21902933.68167400,0
1652659200000,2142.63000000,2143.00000000,1977.12000000,2019.91000000,33188.27290000,1652745599999,67454164.76343600,69775,14226.93550000,28961370.01388700,0
1652745600000,2021.17000000,2120.05000000,2005.08000000,2088.06000000,26469.87550000,1652831999999,54692178.79605000,57012,14553.81890000,30062592.06740800,0
1652832000000,2088.57000000,2108.15000000,1905.57000000,1911.40000000,30110.06180000,1652918399999,59962686.31190200,57665,13729.52560000,27390396.33045300,0
1652918400000,1911.87000000,2040.00000000,1900.00000000,2016.89000000,46617.09380000,1653004799999,91851036.26474100,74983,21354.32760000,42058773.18192200,0
1653004800000,2016.74000000,2064.99000000,1920.71000000,1957.15000000,32307.78820000,1653091199999,64500479.72072800,61333,16042.81780000,31951125.28755200,0
1653091200000,1957.17000000,1988.11000000,1935.22000000,1973.07000000,14537.44500000,1653177599999,28599257.15718400,31988,8627.34800000,16961030.65754400,0
1653177600000,1971.81000000,2054.00000000,1963.51000000,2040.96000000,19701.97470000,1653263999999,39560901.48564800,41841,9377.34230000,18837680.14019500,0
1653264000000,2040.90000000,2086.66000000,1954.18000000,1970.96000000,32092.21380000,1653350399999,65268411.01156900,58192,15494.38110000,31451868.18783600,0
1653350400000,1971.25000000,1991.56000000,1911.00000000,1977.10000000,31179.67270000,1653436799999,61120197.21013100,50690,13630.04800000,26714338.63958900,0
1653436800000,1977.49000000,2019.56000000,1930.30000000,1940.47000000,29095.02280000,1653523199999,57137059.48254400,61545,13192.16910000,25945734.30433700,0
1653523200000,1940.51000000,1964.28000000,1725.98000000,1791.07000000,62992.83890000,1653609599999,116132199.06816900,113903,26684.26190000,49166080.54743900,0
1653609600000,1789.61000000,1824.08000000,1702.90000000,1725.82000000,56596.33580000,1653695999999,99619039.84912400,95837,26583.90700000,46833928.11919600,0
1653696000000,1725.71000000,1806.93000000,1720.00000000,1790.17000000,25005.60730000,1653782399999,44250383.33526800,49948,11817.10640000,20905135.52557700,0
1653782400000,1790.17000000,1825.62000000,1760.00000000,1811.90000000,18315.84410000,1653868799999,32841612.33919400,39280,9544.81150000,17117287.20053000,0
1653868800000,1811.66000000,2011.91000000,1801.48000000,1997.24000000,37867.61570000,1653955199999,72333272.56995200,78557,19498.68960000,37353508.09757000,0
1653955200000,1997.50000000,2014.85000000,1920.16000000,1940.31000000,31380.15940000,1654041599999,61720367.27830400,69591,15930.96020000,31319661.61293100,0
1654041600000,1940.85000000,1971.57000000,1761.41000000,1815.94000000,32712.68060000,1654127999999,61399858.32587300,78884,15814.79460000,29676821.75998400,0
1654128000000,1816.28000000,1851.66000000,1780.81000000,1832.64000000,34231.52700000,1654214399999,62185002.07101300,81670,16001.62500000,29074802.68510100,0
1654214400000,1832.68000000,1842.18000000,1735.00000000,1773.60000000,29459.85770000,1654300799999,52364989.74965700,77761,14152.17930000,25153521.57526200,0
1654300800000,1773.17000000,1814.11000000,1746.57000000,1803.09000000,16252.20860000,1654387199999,28791509.77558900,42933,8840.03110000,15652546.88527400,0
1654387200000,1803.01000000,1828.58000000,1771.81000000,1804.57000000,15036.70770000,1654473599999,27068594.27605500,44267,7657.98060000,13790585.72802500,0
1654473600000,1804.60000000,1918.66000000,1802.05000000,1858.36000000,31100.05350000,1654559999999,58364059.18406600,77699,16641.12960000,31225182.83580200,0
1654560000000,1858.14000000,1873.66000000,1724.16000000,1811.92000000,37483.10010000,1654646399999,66991036.88261800,81440,16208.02940000,28950842.96067400,0
1654646400000,1812.20000000,1838.00000000,1764.27000000,1790.32000000,27880.49920000,1654732799999,50281463.91806300,61916,13871.33350000,24986133.07722100,0
1654732800000,1790.31000000,1831.51000000,1775.71000000,1787.34000000,18898.45220000,1654819199999,34005233.35227100,51182,9914.42290000,17841320.49898500,0
1654819200000,1787.34000000,1802.89000000,1654.00000000,1660.81000000,35805.08370000,1654905599999,61781022.64180000,80522,18849.21580000,32519476.54121500,0
1654905600000,1661.21000000,1680.22000000,1500.00000000,1530.81000000,67010.65296000,1654991999999,105139447.26371400,119209,29965.20437000,46962979.22755100,0
1654992000000,1531.25000000,1594.98000000,1422.88000000,1433.15000000,63285.54539000,1655078399999,93462631.68819170,122794,29487.52040000,43563456.77486070,0
1655078400000,1432.64000000,1452.97000000,1163.79000000,1208.08000000,155775.40317000,1655164799999,197655966.52089040,228864,72284.30780000,91651301.84437300,0
1655164800000,1207.91000000,1268.99000000,1074.00000000,1207.01000000,128295.44822000,1655251199999,151666087.88742520,163261,59169.24030000,70027859.60933900,0
1655251200000,1206.98000000,1248.99000000,1010.00000000,1236.14000000,196738.91855000,1655337599999,220753698.63268870,267477,97145.51520000,109098061.81401300,0
1655337600000,1236.20000000,1256.23000000,1050.00000000,1067.03000000,78761.79570000,1655423999999,89705694.44256000,122517,37651.44230000,42878910.16110900,0
1655424000000,1066.85000000,1116.82000000,1050.00000000,1085.27000000,59290.48940000,1655510399999,64477351.29502800,99196,28944.16950000,31462050.26811700,0
1655510400000,1084.62000000,1096.64000000,880.03000000,993.64000000,120935.86803000,1655596799999,118303034.18334300,136877,54121.36910000,52791158.39941600,0
1655596800000,993.45000000,1157.26000000,935.00000000,1126.82000000,76784.06740000,1655683199999,79161550.89935500,118722,39630.68820000,40866732.39030700,0
1655683200000,1126.56000000,1169.00000000,1051.36000000,1127.02000000,76932.55170000,1655769599999,86021444.74483500,107847,43875.47460000,49190429.55756800,0
1655769600000,1126.71000000,1192.40000000,1107.64000000,1124.59000000,60145.76140000,1655855999999,69100896.22932900,95736,28294.52480000,32473655.62685400,0
1655856000000,1124.86000000,1128.00000000,1042.82000000,1048.69000000,59259.90990000,1655942399999,64236818.92545900,99922,31122.44200000,33749522.46958100,0
1655942400000,1048.99000000,1153.26000000,1043.90000000,1143.53000000,57902.12640000,1656028799999,64167146.05192100,97932,27882.91170000,30881726.45905000,0
1656028800000,1143.22000000,1244.98000000,1131.11000000,1223.83000000,68388.15490000,1656115199999,81400865.97467000,85314,37313.10730000,44443374.05965600,0
1656115200000,1224.19000000,1255.00000000,1179.03000000,1240.66000000,29911.73590000,1656201599999,36310372.73622400,56636,16445.63130000,19961968.21149300,0
1656201600000,1241.41000000,1279.75000000,1193.85000000,1197.04000000,31168.85540000,1656287999999,38512624.29315900,63285,15267.64070000,18878669.47708500,0
1656288000000,1197.13000000,1237.98000000,1172.14000000,1190.81000000,34753.56300000,1656374399999,41926225.16116100,63929,16649.45130000,20091727.66362300,0
1656374400000,1191.08000000,1236.07000000,1135.09000000,1142.73000000,40291.99030000,1656460799999,47939464.31971400,57372,20640.70150000,24525249.03295800,0
1656460800000,1142.24000000,1155.38000000,1085.91000000,1098.10000000,56641.48650000,1656547199999,63334485.15143800,91538,26153.48550000,29222663.43711500,0
1656547200000,1098.97000000,1105.84000000,997.00000000,1069.82000000,58647.31590000,1656633599999,61220768.08087500,98492,32558.10720000,34134562.27322000,0
1656633600000,1069.88000000,1114.82000000,1032.13000000,1058.30000000,46977.94590000,1656719999999,50126299.65736300,103609,23047.33230000,24611258.44434200,0
1656720000000,1058.61000000,1077.51000000,1026.92000000,1065.69000000,23750.30350000,1656806399999,25014638.50111400,52048,11680.91090000,12301324.05413400,0
1656806400000,1065.71000000,1090.67000000,1039.56000000,1072.94000000,16684.04530000,1656892799999,17720881.23186700,42330,8699.04390000,9241224.88325200,0
1656892800000,1072.88000000,1159.46000000,1044.32000000,1149.63000000,40006.12310000,1656979199999,43949945.87701500,73001,20231.21630000,22222427.88278300,0
1656979200000,1149.60000000,1172.84000000,1075.00000000,1131.69000000,55150.55190000,1657065599999,62329061.53951900,93087,25526.07660000,28893990.05530400,0
