1641060000000,3764.43000000,3766.08000000,3741.39000000,3751.35000000,96.77300000,1641063599999,363018.75956000,263,61.50060000,230732.84757700,0
1641063600000,3753.18000000,3756.66000000,3736.04000000,3746.78000000,61.50680000,1641067199999,230323.67311400,178,32.77130000,122706.59974500,0
1641067200000,3750.33000000,3777.73000000,3740.21000000,3764.65000000,99.62570000,1641070799999,375013.11944100,290,33.14520000,124790.36024500,0
1641070800000,3761.69000000,3777.54000000,3747.03000000,3749.50000000,116.00740000,1641074399999,436757.47019400,268,61.43850000,231224.13140800,0
1641074400000,3747.00000000,3765.20000000,3740.38000000,3756.17000000,119.31920000,1641077999999,447611.53738200,281,52.52850000,197129.91251500,0
1641078000000,3757.04000000,3775.61000000,3747.17000000,3767.76000000,127.51530000,1641081599999,479311.38230100,333,70.10080000,263444.88379400,0
1641081600000,3768.01000000,3770.74000000,3752.33000000,3763.18000000,85.60790000,1641085199999,322218.27078100,203,30.67160000,115447.84813200,0
1641085200000,3764.70000000,3765.03000000,3742.45000000,3746.83000000,86.19360000,1641088799999,323481.95444100,203,19.37750000,72758.39444600,0
1641088800000,3746.04000000,3753.50000000,3741.58000000,3747.12000000,91.31990000,1641092399999,342281.22741400,199,22.93240000,85953.77900300,0
1641092400000,3747.54000000,3760.78000000,3743.79000000,3759.30000000,38.38460000,1641095999999,143998.85250600,140,19.25110000,72255.02323400,0
1641096000000,3759.83000000,3763.20000000,3717.00000000,3722.98000000,108.63730000,1641099599999,405898.75078300,340,58.26810000,217642.56551500,0
1641099600000,3722.21000000,3744.94000000,3722.21000000,3742.35000000,101.79550000,1641103199999,380097.71579300,217,63.39920000,236751.82641100,0
1641103200000,3743.58000000,3749.69000000,3738.79000000,3738.79000000,90.16810000,1641106799999,337604.32377400,236,45.09600000,168856.21303000,0
1641106800000,3738.34000000,3752.02000000,3735.02000000,3747.52000000,38.71230000,1641110399999,144900.95629200,100,12.98680000,48650.57166600,0
1641110400000,3748.33000000,3748.33000000,3733.89000000,3744.99000000,108.29110000,1641113999999,405028.01372100,243,84.36510000,315567.60341300,0
1641114000000,3743.78000000,3770.61000000,3738.94000000,3752.75000000,76.61120000,1641117599999,287853.99611100,383,36.60030000,137518.21543100,0
1641117600000,3752.75000000,3759.87000000,3740.32000000,3741.99000000,118.46310000,1641121199999,444276.14494000,320,41.65370000,156173.48720200,0
1641121200000,3743.40000000,3755.99000000,3742.39000000,3744.01000000,53.42480000,1641124799999,200221.59982100,182,24.65320000,92445.57880200,0
1641124800000,3744.79000000,3759.31000000,3729.89000000,3755.39000000,147.77190000,1641128399999,552920.31466800,457,57.69080000,215951.97265400,0
1641128400000,3756.16000000,3756.92000000,3740.09000000,3747.91000000,93.39280000,1641131999999,350057.75220800,324,63.67480000,238672.93454600,0
1641132000000,3744.38000000,3757.52000000,3744.26000000,3753.04000000,79.08400000,1641135599999,296720.89094300,327,38.41150000,144139.13593400,0
1641135600000,3753.25000000,3790.00000000,3753.25000000,3780.55000000,185.13140000,1641139199999,698412.40974800,582,91.34910000,344689.19577200,0
1641139200000,3779.65000000,3850.00000000,3779.54000000,3839.65000000,492.52130000,1641142799999,1883461.41989700,1082,277.39870000,1062240.23692100,0
1641142800000,3844.00000000,3857.39000000,3811.61000000,3823.08000000,252.95510000,1641146399999,969282.37416200,609,114.71270000,439698.94260400,0
1641146400000,3825.29000000,3827.34000000,3765.91000000,3795.74000000,315.64630000,1641149999999,1197271.01687800,713,138.34790000,525255.20278100,0
1641150000000,3794.79000000,3806.17000000,3784.95000000,3799.90000000,131.34390000,1641153599999,498664.69624900,294,72.44300000,275156.65481700,0
1641153600000,3797.90000000,3814.73000000,3795.11000000,3810.02000000,72.83650000,1641157199999,277114.80031300,234,48.55350000,184694.30320600,0
1641157200000,3810.02000000,3828.95000000,3802.69000000,3811.09000000,60.18620000,1641160799999,229731.86119300,212,22.62720000,86329.77439900,0
1641160800000,3813.22000000,3833.79000000,3810.33000000,3826.86000000,75.42350000,1641164399999,288295.62235500,191,30.00250000,114666.36492300,0
1641164400000,3828.27000000,3841.49000000,3820.22000000,3831.00000000,78.74500000,1641167999999,301664.89952200,241,46.67080000,178763.25337900,0
1641168000000,3828.26000000,3828.26000000,3806.74000000,3808.96000000,140.92560000,1641171599999,537976.09256900,352,67.10770000,256243.05052400,0
1641171600000,3806.25000000,3810.53000000,3796.44000000,3804.20000000,117.06370000,1641175199999,445435.48133400,257,54.06970000,205756.04179000,0
1641175200000,3805.14000000,3805.14000000,3786.68000000,3798.30000000,107.86600000,1641178799999,409366.39291200,238,35.63530000,135338.11332500,0
1641178800000,3798.36000000,3807.86000000,3776.88000000,3785.96000000,177.46360000,1641182399999,673695.57487700,280,90.56060000,344112.95589200,0
1641182400000,3784.38000000,3800.61000000,3784.28000000,3790.77000000,61.83110000,1641185999999,234544.13923100,173,37.51360000,142271.14666600,0
1641186000000,3792.44000000,3824.12000000,3792.44000000,3813.64000000,236.67040000,1641189599999,901576.21008300,538,95.09330000,362321.61494900,0
1641189600000,3813.64000000,3816.51000000,3800.75000000,3804.00000000,104.25350000,1641193199999,396901.06199700,395,39.59520000,150796.77874000,0
1641193200000,3804.55000000,3809.32000000,3799.21000000,3808.54000000,54.82350000,1641196799999,208646.67403400,165,35.49700000,135093.06181600,0
1641196800000,3810.27000000,3821.87000000,3804.56000000,3807.44000000,63.16410000,1641200399999,240906.78280000,205,38.91230000,148380.21004400,0
1641200400000,3809.80000000,3818.36000000,3792.35000000,3809.91000000,149.81130000,1641203999999,570298.15039600,283,57.13030000,217619.04571700,0
1641204000000,3809.86000000,3831.29000000,3809.86000000,3825.26000000,314.52900000,1641207599999,1202044.01203300,586,85.86600000,327967.90857000,0
1641207600000,3824.57000000,3845.97000000,3824.57000000,3838.52000000,197.43510000,1641211199999,757321.03953100,475,103.84210000,398258.66725000,0
1641211200000,3836.66000000,3838.69000000,3817.46000000,3820.00000000,126.37460000,1641214799999,483886.08821400,307,62.75260000,240329.18598500,0
1641214800000,3820.00000000,3831.19000000,3818.86000000,3821.70000000,172.24360000,1641218399999,658919.85682900,275,78.85960000,301758.61830200,0
1641218400000,3818.90000000,3852.39000000,3803.62000000,3804.11000000,411.27150000,1641221999999,1572719.88951800,861,209.85720000,801916.98030500,0
1641222000000,3805.68000000,3813.49000000,3776.72000000,3786.41000000,341.58120000,1641225599999,1296312.91976400,710,194.13580000,736373.41062400,0
1641225600000,3782.70000000,3794.06000000,3735.55000000,3748.45000000,847.50610000,1641229199999,3179256.25441800,1270,508.10220000,1905721.27410200,0
1641229200000,3745.65000000,3776.13000000,3744.69000000,3763.71000000,188.88630000,1641232799999,710001.40334900,398,74.40400000,279706.46235100,0
1641232800000,3761.69000000,3771.24000000,3745.75000000,3753.56000000,113.52150000,1641236399999,426517.87445600,248,73.29120000,275436.25531600,0
1641236400000,3753.99000000,3763.05000000,3739.53000000,3739.53000000,247.57770000,1641239999999,929648.66020300,467,164.89220000,619169.82773200,0
1641240000000,3739.08000000,3741.59000000,3677.78000000,3699.82000000,697.52850000,1641243599999,2586335.33243200,1476,302.68760000,1123837.20434300,0
1641243600000,3695.73000000,3733.33000000,3693.12000000,3723.91000000,139.35580000,1641247199999,517447.46850600,358,54.45340000,202279.97953000,0
1641247200000,3722.29000000,3771.94000000,3722.24000000,3752.29000000,99.71810000,1641250799999,373676.23504000,412,50.15870000,187880.53884700,0
1641250800000,3752.54000000,3776.33000000,3746.88000000,3762.48000000,122.04880000,1641254399999,459101.81426700,358,61.18430000,230175.24571100,0
1641254400000,3766.07000000,3773.19000000,3735.59000000,3742.65000000,81.04340000,1641257999999,304636.01542400,315,42.08630000,158134.76425400,0
1641258000000,3742.82000000,3757.57000000,3728.57000000,3734.04000000,31.02830000,1641261599999,116106.12592300,141,14.74190000,55156.43909800,0
1641261600000,3733.17000000,3740.49000000,3713.70000000,3725.04000000,193.97950000,1641265199999,722486.00621300,449,66.06550000,246169.12211000,0
1641265200000,3727.82000000,3749.33000000,3719.71000000,3744.45000000,118.71690000,1641268799999,443747.58408800,271,68.73020000,256820.82683300,0
1641268800000,3741.40000000,3753.77000000,3728.10000000,3730.96000000,337.60570000,1641272399999,1262865.79524200,1488,233.86880000,874796.33534000,0
1641272400000,3729.84000000,3746.31000000,3726.39000000,3741.55000000,242.48510000,1641275999999,906151.21971200,1760,201.89120000,754476.84209600,0
1641276000000,3741.22000000,3755.99000000,3734.63000000,3751.45000000,310.21570000,1641279599999,1163194.12800500,1380,160.03440000,599784.80474500,0
1641279600000,3751.87000000,3763.39000000,3746.84000000,3758.61000000,203.41430000,1641283199999,763422.49537500,304,36.54610000,137269.85699400,0
1641283200000,3763.80000000,3780.00000000,3757.76000000,3770.53000000,300.08150000,1641286799999,1131558.10341200,494,158.07540000,596126.39764600,0
1641286800000,3771.06000000,3778.49000000,3764.03000000,3766.91000000,50.27120000,1641290399999,189579.76160800,186,14.30770000,53976.07155800,0
1641290400000,3766.91000000,3815.30000000,3764.19000000,3805.72000000,481.47620000,1641293999999,1825821.12864600,811,247.83620000,939692.30086300,0
1641294000000,3807.66000000,3840.14000000,3807.66000000,3836.69000000,520.62520000,1641297599999,1992130.11563300,1056,242.74970000,928763.53893600,0
1641297600000,3836.29000000,3842.41000000,3817.64000000,3830.82000000,306.43170000,1641301199999,1173257.50762400,621,131.26600000,502455.59991200,0
1641301200000,3832.39000000,3876.17000000,3814.86000000,3864.73000000,554.87100000,1641304799999,2137156.60371100,1031,177.57220000,683321.68242800,0
1641304800000,3866.44000000,3896.00000000,3853.80000000,3875.88000000,543.86660000,1641308399999,2106594.96154200,1112,296.74310000,1149303.03977300,0
1641308400000,3877.38000000,3885.08000000,3844.83000000,3847.08000000,270.03590000,1641311999999,1044509.79895600,593,142.56040000,551407.72131800,0
1641312000000,3849.34000000,3859.35000000,3837.00000000,3850.17000000,307.43520000,1641315599999,1183315.29875200,630,159.22990000,612859.52252700,0
1641315600000,3850.11000000,3864.32000000,3836.42000000,3836.74000000,262.08640000,1641319199999,1010354.68957300,453,44.30320000,170847.13603900,0
1641319200000,3835.98000000,3853.96000000,3764.33000000,3769.76000000,707.23260000,1641322799999,2688135.04215100,1317,432.85740000,1643537.19920600,0
1641322800000,3766.42000000,3840.83000000,3758.74000000,3812.44000000,599.96510000,1641326399999,2286174.38239800,1328,280.43110000,1068097.10786100,0
1641326400000,3810.84000000,3828.32000000,3796.03000000,3816.65000000,213.30680000,1641329999999,813234.28094400,462,97.21510000,370802.67713800,0
1641330000000,3816.73000000,3832.23000000,3809.60000000,3825.04000000,124.53070000,1641333599999,475803.62802100,312,48.29000000,184451.84604200,0
1641333600000,3821.18000000,3823.95000000,3806.06000000,3814.64000000,60.71020000,1641337199999,231713.46997100,233,33.01320000,126008.26950200,0
1641337200000,3811.07000000,3814.64000000,3782.32000000,3784.02000000,195.07650000,1641340799999,741065.04434500,430,59.66640000,226766.62756500,0
1641340800000,3784.57000000,3812.48000000,3766.44000000,3812.48000000,233.16770000,1641344399999,884569.04730700,602,68.14810000,258375.78962400,0
1641344400000,3808.78000000,3810.02000000,3792.16000000,3794.27000000,60.80930000,1641347999999,231245.36185700,338,33.26530000,126498.23069500,0
1641348000000,3794.10000000,3806.59000000,3794.02000000,3802.29000000,77.78320000,1641351599999,295693.82353400,219,41.55050000,157976.03127200,0
1641351600000,3802.95000000,3826.26000000,3802.60000000,3810.57000000,66.19910000,1641355199999,252524.17516400,237,31.25550000,119217.58757400,0
1641355200000,3807.65000000,3815.23000000,3802.42000000,3805.89000000,76.09900000,1641358799999,289975.36614800,170,34.27500000,130694.34397700,0
1641358800000,3806.95000000,3806.99000000,3797.47000000,3805.94000000,27.16760000,1641362399999,103305.04841200,90,4.31210000,16397.25996500,0
1641362400000,3804.55000000,3823.89000000,3800.56000000,3818.73000000,153.40250000,1641365999999,585492.94547700,312,116.88490000,446264.37422700,0
1641366000000,3818.95000000,3821.87000000,3810.81000000,3816.08000000,36.85620000,1641369599999,140636.27155000,112,5.75950000,21971.30801700,0
1641369600000,3816.66000000,3827.59000000,3803.00000000,3822.64000000,193.51610000,1641373199999,738621.61798100,360,69.83200000,266215.89457100,0
1641373200000,3820.27000000,3840.29000000,3818.00000000,3837.51000000,121.40080000,1641376799999,465006.22836300,305,40.29780000,154390.75116400,0
1641376800000,3837.93000000,3848.10000000,3820.00000000,3826.52000000,349.80850000,1641380399999,1339122.62846400,672,251.00310000,960562.37722500,0
1641380400000,3826.05000000,3826.52000000,3782.96000000,3792.76000000,278.80460000,1641383999999,1061249.59529900,621,170.51300000,649773.87986700,0
1641384000000,3792.53000000,3796.49000000,3764.33000000,3790.39000000,302.45430000,1641387599999,1142728.20002100,656,175.60080000,663398.04520300,0
1641387600000,3792.10000000,3814.78000000,3781.71000000,3814.48000000,185.45900000,1641391199999,704943.88427200,449,70.31510000,267389.40931600,0
1641391200000,3815.34000000,3832.37000000,3788.04000000,3821.70000000,336.81290000,1641394799999,1283803.63103300,886,123.61600000,471084.22968300,0
1641394800000,3821.00000000,3826.45000000,3805.46000000,3820.03000000,129.21120000,1641398399999,492898.42509800,373,47.78860000,182318.00818900,0
1641398400000,3823.73000000,3824.37000000,3791.14000000,3793.28000000,158.32780000,1641401999999,602623.72317900,404,55.25090000,210150.70455600,0
1641402000000,3793.28000000,3805.40000000,3773.24000000,3773.24000000,219.11750000,1641405599999,831061.70872000,513,115.33640000,437574.21115500,0
1641405600000,3772.64000000,3773.97000000,3726.78000000,3750.36000000,739.14800000,1641409199999,2770523.92772300,1122,443.69680000,1663930.70440900,0
1641409200000,3745.45000000,3757.57000000,3645.85000000,3655.00000000,7076.52170000,1641412799999,26070727.49679800,7952,1592.37550000,5882429.61114800,0
1641412800000,3648.30000000,3661.43000000,3583.71000000,3590.57000000,2032.18130000,1641416399999,7366633.79797700,2730,1027.51080000,3730818.67494700,0
1641416400000,3591.03000000,3633.72000000,3552.67000000,3553.33000000,1006.34800000,1641419999999,3607116.37444600,1652,474.20130000,1701008.84712400,0
1641420000000,3555.43000000,3568.54000000,3400.70000000,3533.96000000,2894.29090000,1641423599999,10159732.02538500,4117,1505.98280000,5296180.59079600,0
1641423600000,3533.95000000,3565.81000000,3500.02000000,3539.60000000,947.93230000,1641427199999,3357265.92006800,1299,540.34940000,1913582.64658400,0
1641427200000,3538.82000000,3550.68000000,3515.88000000,3537.53000000,306.72500000,1641430799999,1083442.34629400,634,155.45020000,549112.15295900,0
1641430800000,3538.56000000,3540.57000000,3501.90000000,3527.28000000,471.08770000,1641434399999,1660896.39141700,825,207.47270000,730634.67492000,0
1641434400000,3519.93000000,3529.59000000,3492.00000000,3507.35000000,571.55300000,1641437999999,2006464.66606800,847,263.17950000,924367.18688100,0
1641438000000,3504.97000000,3510.00000000,3450.00000000,3450.05000000,2819.71480000,1641441599999,9801555.54296600,3491,627.52500000,2182063.26666800,0
1641441600000,3450.48000000,3470.66000000,3405.29000000,3449.81000000,1320.77080000,1641445199999,4544565.81999100,2450,489.89700000,1683878.01202000,0
1641445200000,3450.80000000,3478.78000000,3436.35000000,3460.10000000,326.48030000,1641448799999,1128460.85582200,864,168.92220000,583799.96116900,0
1641448800000,3456.00000000,3467.58000000,3420.13000000,3436.65000000,1463.74260000,1641452399999,5026263.59057800,1645,1192.25000000,4092569.78144000,0
1641452400000,3436.43000000,3462.68000000,3426.93000000,3452.14000000,905.73610000,1641455999999,3123886.56488600,1263,680.01790000,2344515.75777200,0
1641456000000,3453.27000000,3454.84000000,3384.52000000,3403.78000000,1369.63130000,1641459599999,4685819.34304800,2034,736.25880000,2521926.04459300,0
1641459600000,3406.21000000,3406.21000000,3300.00000000,3308.87000000,1987.81800000,1641463199999,6632582.07613300,3337,951.68640000,3175443.70922700,0
1641463200000,3308.76000000,3364.73000000,3308.76000000,3354.70000000,899.17610000,1641466799999,3003872.59616300,1687,527.48610000,1764289.61626200,0
1641466800000,3353.67000000,3366.83000000,3330.00000000,3347.91000000,380.36670000,1641470399999,1275943.64246800,821,177.90250000,596200.44899500,0
1641470400000,3350.86000000,3358.76000000,3317.42000000,3358.03000000,571.42110000,1641473999999,1904060.41944000,1070,437.57230000,1457619.63362200,0
1641474000000,3359.80000000,3427.17000000,3359.80000000,3404.50000000,894.94980000,1641477599999,3031886.74754000,1458,538.56170000,1826682.10142400,0
1641477600000,3406.31000000,3424.70000000,3382.68000000,3393.74000000,1182.94550000,1641481199999,4025441.37149000,1864,296.41070000,1010043.60997800,0
1641481200000,3395.04000000,3404.11000000,3357.61000000,3394.47000000,738.72770000,1641484799999,2499100.58125800,1567,243.16880000,822925.57663000,0
1641484800000,3396.49000000,3418.47000000,3381.53000000,3399.96000000,580.71640000,1641488399999,1973556.29421000,1102,266.54530000,905859.39262500,0
1641488400000,3402.45000000,3434.35000000,3396.76000000,3420.84000000,406.45450000,1641491999999,1388636.49669600,838,187.59030000,640554.35824900,0
1641492000000,3420.94000000,3457.17000000,3417.45000000,3456.17000000,630.74800000,1641495599999,2166581.98863600,1117,293.21610000,1006858.20759300,0
1641495600000,3455.66000000,3460.41000000,3436.03000000,3446.78000000,556.87790000,1641499199999,1919395.50309400,955,220.34250000,759328.41572700,0
1641499200000,3448.28000000,3457.68000000,3419.27000000,3424.33000000,1161.14040000,1641502799999,3996516.59442700,1387,606.34570000,2083047.89296900,0
1641502800000,3425.59000000,3433.18000000,3412.32000000,3427.52000000,338.48150000,1641506399999,1158859.94832900,520,230.69030000,789747.20624700,0
1641506400000,3428.93000000,3436.19000000,3415.94000000,3429.95000000,174.73010000,1641509999999,598812.42707500,392,114.57620000,392762.36334700,0
1641510000000,3426.80000000,3430.80000000,3405.53000000,3407.52000000,100.69500000,1641513599999,344280.93491100,330,58.16510000,198841.77976300,0
1641513600000,3405.62000000,3415.71000000,3362.65000000,3367.84000000,611.08040000,1641517199999,2067314.68996900,901,390.65830000,1321416.76343200,0
1641517200000,3365.58000000,3393.35000000,3365.58000000,3391.55000000,330.92330000,1641520799999,1118170.83388800,504,209.18540000,706760.77204100,0
1641520800000,3389.94000000,3390.49000000,3358.87000000,3360.19000000,276.34030000,1641524399999,933042.84789600,465,165.68970000,559579.15516300,0
1641524400000,3362.88000000,3362.88000000,3222.79000000,3237.00000000,2864.34650000,1641527999999,9405990.99421000,5095,1389.48960000,4558998.61261000,0
1641528000000,3238.22000000,3250.15000000,3140.42000000,3216.02000000,2975.88080000,1641531599999,9521470.89334400,5066,1122.89340000,3590896.32650400,0
1641531600000,3217.54000000,3248.45000000,3211.45000000,3234.74000000,1480.48590000,1641535199999,4779346.69212500,1995,569.56950000,1840200.10256500,0
1641535200000,3234.74000000,3234.74000000,3152.32000000,3169.57000000,2388.83650000,1641538799999,7613515.37309700,2997,1621.52960000,5169594.06195800,0
1641538800000,3171.30000000,3202.37000000,3111.33000000,3200.89000000,1679.92590000,1641542399999,5305253.24957600,2811,797.77850000,2519635.05964300,0
1641542400000,3200.06000000,3284.85000000,3187.99000000,3225.70000000,1480.50740000,1641545999999,4775651.68389800,2623,646.69010000,2085182.82014700,0
1641546000000,3229.50000000,3273.78000000,3227.76000000,3248.79000000,752.99280000,1641549599999,2449652.93807600,957,352.69930000,1147351.38560800,0
1641549600000,3249.25000000,3263.51000000,3215.08000000,3217.37000000,696.79520000,1641553199999,2260738.67311300,817,281.49260000,913074.87344100,0
1641553200000,3219.60000000,3235.19000000,3214.00000000,3225.09000000,410.79380000,1641556799999,1324369.47669400,546,179.92310000,580066.25244400,0
1641556800000,3223.79000000,3263.27000000,3223.77000000,3239.59000000,500.54430000,1641560399999,1625136.12029500,726,242.31110000,786494.87829100,0
1641560400000,3243.24000000,3265.79000000,3117.06000000,3169.45000000,1564.13180000,1641563999999,4985894.71148700,2183,594.56790000,1905077.50451800,0
1641564000000,3166.44000000,3225.35000000,3157.25000000,3205.85000000,738.03550000,1641567599999,2363300.00817500,1015,320.87090000,1026307.43231000,0
1641567600000,3207.66000000,3207.66000000,3062.90000000,3131.04000000,1667.02820000,1641571199999,5243203.41121600,2310,596.24100000,1879330.58581500,0
1641571200000,3130.98000000,3223.15000000,3091.39000000,3214.55000000,1222.22420000,1641574799999,3864351.17558200,2093,611.05220000,1931631.13040000,0
1641574800000,3214.62000000,3216.96000000,3173.24000000,3201.88000000,590.71830000,1641578399999,1886405.56788100,695,332.62780000,1062429.20270600,0
1641578400000,3202.40000000,3208.57000000,3156.39000000,3170.38000000,401.39340000,1641581999999,1278612.66314700,581,188.55040000,600315.69967800,0
1641582000000,3174.64000000,3202.80000000,3144.58000000,3195.86000000,435.72150000,1641585599999,1383439.66732100,802,164.78960000,522848.36161300,0
1641585600000,3199.40000000,3223.56000000,3184.10000000,3213.68000000,404.72160000,1641589199999,1297730.71517700,679,194.61560000,623928.76340200,0
1641589200000,3215.07000000,3223.07000000,3205.15000000,3215.98000000,257.35620000,1641592799999,827621.00603400,366,97.81690000,314586.80218000,0
1641592800000,3216.03000000,3216.03000000,3165.67000000,3182.19000000,370.14810000,1641596399999,1182099.99584000,516,120.26470000,384093.20451200,0
1641596400000,3180.67000000,3197.84000000,3171.22000000,3195.20000000,176.85540000,1641599999999,563336.63893500,329,84.42690000,269209.47061300,0
1641600000000,3199.33000000,3238.18000000,3186.78000000,3233.03000000,352.30540000,1641603599999,1132925.76041700,600,178.80610000,575108.92256600,0
1641603600000,3232.66000000,3245.80000000,3215.65000000,3218.58000000,233.16770000,1641607199999,753199.53305600,353,124.09800000,400820.26759600,0
1641607200000,3216.03000000,3220.78000000,3189.87000000,3208.48000000,235.63940000,1641610799999,755602.39216600,403,117.76280000,377647.26304000,0
1641610800000,3207.43000000,3211.76000000,3181.41000000,3203.50000000,408.66770000,1641614399999,1306529.77539900,450,149.59210000,478229.79874100,0
1641614400000,3205.64000000,3225.87000000,3201.24000000,3218.84000000,141.73840000,1641617999999,455321.27554400,250,64.44190000,207138.71104200,0
1641618000000,3215.35000000,3219.17000000,3204.62000000,3215.83000000,102.31930000,1641621599999,328869.91188900,154,40.51580000,130197.28391500,0
1641621600000,3209.53000000,3222.02000000,3191.48000000,3219.09000000,196.57560000,1641625199999,629893.43767900,331,98.24230000,314897.69170300,0
1641625200000,3217.17000000,3228.53000000,3207.60000000,3216.02000000,130.87470000,1641628799999,421319.92435000,209,62.49890000,201296.27612200,0
1641628800000,3216.11000000,3236.36000000,3208.69000000,3215.60000000,465.74370000,1641632399999,1498981.18956200,531,295.75910000,951366.02673200,0
1641632400000,3216.58000000,3241.39000000,3215.99000000,3239.63000000,667.04390000,1641635999999,2149806.48310200,721,279.91200000,902605.06199000,0
1641636000000,3239.96000000,3247.21000000,3210.14000000,3221.53000000,529.52400000,1641639599999,1708469.06867700,521,339.96330000,1096261.33595900,0
1641639600000,3221.38000000,3224.10000000,3201.00000000,3220.45000000,617.23290000,1641643199999,1982697.69777400,604,308.58650000,991876.77010500,0
1641643200000,3220.44000000,3229.14000000,3193.28000000,3202.43000000,347.71830000,1641646799999,1117729.17169800,448,199.83190000,642171.79551900,0
1641646800000,3198.01000000,3208.03000000,3177.04000000,3200.85000000,296.17130000,1641650399999,946692.17665100,418,112.43880000,359294.19697800,0
1641650400000,3200.81000000,3204.34000000,3175.43000000,3175.51000000,262.67480000,1641653999999,838636.75476200,335,138.93140000,443582.98478900,0
1641654000000,3176.40000000,3181.45000000,3146.94000000,3160.25000000,400.99660000,1641657599999,1266598.00776100,618,209.38960000,660928.57368500,0
1641657600000,3161.25000000,3179.59000000,3121.94000000,3127.68000000,806.09190000,1641661199999,2534838.07390500,911,417.51070000,1312686.12186700,0
1641661200000,3127.68000000,3134.51000000,3035.01000000,3039.85000000,1503.45470000,1641664799999,4631058.29935000,1879,496.60290000,1534925.30451000,0
1641664800000,3042.03000000,3080.00000000,3000.00000000,3008.71000000,1783.70290000,1641668399999,5416214.44922300,2346,690.55590000,2098941.55359700,0
1641668400000,3008.71000000,3053.90000000,3000.00000000,3025.88000000,1005.73840000,1641671999999,3035824.26778500,1520,477.06330000,1441252.24481700,0
1641672000000,3026.16000000,3052.15000000,3003.69000000,3028.95000000,708.59150000,1641675599999,2146841.24652900,1022,318.72800000,965536.48394100,0
1641675600000,3030.97000000,3103.05000000,3027.11000000,3079.44000000,831.47270000,1641679199999,2549746.35747600,1195,400.75340000,1229362.67673200,0
1641679200000,3079.02000000,3133.62000000,3075.53000000,3120.12000000,525.05240000,1641682799999,1633200.70866700,857,252.03100000,783265.97744300,0
1641682800000,3119.88000000,3120.12000000,3079.11000000,3081.52000000,263.31460000,1641686399999,815611.44697900,417,121.64320000,377086.71786200,0
1641686400000,3078.28000000,3120.63000000,3057.67000000,3115.78000000,322.64620000,1641689999999,995914.66147500,522,147.10670000,453376.28371700,0
1641690000000,3115.85000000,3135.78000000,3093.02000000,3116.44000000,1378.10290000,1641693599999,4282419.17000500,1386,204.30600000,635675.79035200,0
1641693600000,3116.20000000,3145.72000000,3110.58000000,3140.41000000,350.89550000,1641697199999,1097833.48847300,430,145.64580000,455436.50411100,0
1641697200000,3135.35000000,3144.71000000,3118.44000000,3120.20000000,618.41570000,1641700799999,1936820.83189300,380,189.05450000,592274.76603200,0
